Age,TV
44,240
76,90
38,300
60,685
34,270
36,120
25,40
31,90
47,185
67,335
46,180
68,0
37,90
63,0
61,260
44,140
32,330
54,30
71,662
80,140
33,120
80,720
60,220
22,635
48,120
64,292
23,155
66,380
70,120
65,80
45,143
42,175
37,0
69,570
30,278
56,0
65,430
59,639
65,240
59,160
80,90
32,300
45,0
62,290
42,50
76,291
56,0
52,135
36,30
40,20
15,0
38,180
65,490
63,365
39,240
61,135
69,585
22,551
28,120
59,370
65,120
66,510
63,360
45,104
53,362
36,120
49,120
70,300
57,60
61,400
32,170
40,180
43,160
35,0
36,0
22,150
56,120
65,300
45,0
27,325
56,45
28,90
32,220
69,90
80,165
31,135
52,115
64,180
26,120
79,384
74,350
66,25
32,262
63,435
64,490
80,257
43,0
31,60
53,0
17,195
43,0
30,83
52,395
57,410
31,295
44,460
19,160
71,390
72,1060
72,405
52,90
68,865
26,380
49,150
54,0
34,160
61,260
85,210
80,467
20,274
40,0
41,215
69,240
33,0
18,0
71,235
61,240
66,0
70,260
44,210
49,220
85,240
49,230
35,60
75,375
30,0
36,230
17,190
22,440
46,625
35,285
61,150
34,454
49,0
54,120
52,95
58,860
35,60
43,0
17,360
59,910
61,489
27,120
53,120
54,30
40,120
33,270
70,165
63,81
31,0
31,116
31,0
51,0
58,60
15,210
68,0
25,205
41,105
61,90
49,410
62,270
26,0
78,120
48,0
45,180
38,140
38,150
44,40
40,0
45,0
15,0
61,40
47,60
57,0
45,320
37,805
80,325
38,115
20,0
35,330
37,135
31,0
55,250
21,120
39,75
57,350
50,0
42,90
48,205
33,0
34,0
65,150
50,30
55,0
54,120
19,595
46,210
31,300
59,255
15,90
42,350
58,705
47,620
44,28
66,310
71,475
16,180
52,90
66,228
60,100
50,120
49,90
52,120
44,45
77,185
51,45
72,45
46,225
85,265
31,60
75,535
71,235
44,180
63,420
55,140
55,90
62,503
59,270
75,60
46,360
67,225
69,0
20,475
80,295
71,1200
42,0
54,167
76,590
28,250
50,860
42,155
16,0
43,55
35,326
49,120
65,327
15,0
16,389
49,210
41,300
39,120
60,100
80,150
58,191
53,870
77,690
26,0
63,465
16,120
40,205
66,165
62,0
54,0
22,0
45,60
42,0
27,0
85,0
35,358
41,240
29,120
37,0
17,130
36,60
67,400
70,470
26,130
43,120
79,150
26,120
80,160
23,240
43,120
67,330
52,465
47,95
43,15
49,120
56,70
35,305
41,130
70,90
52,640
30,0
19,380
67,210
18,0
21,230
46,320
37,30
41,133
47,130
77,105
21,40
33,0
72,175
30,235
73,195
37,230
28,220
66,400
71,325
24,504
27,120
30,20
31,0
54,25
48,494
69,445
31,0
16,50
26,90
54,271
74,340
23,120
71,760
18,120
69,180
15,120
37,90
60,285
33,0
36,338
63,75
47,150
25,145
60,180
52,0
78,350
49,90
69,120
59,525
56,0
32,135
25,45
59,310
21,180
67,150
54,334
52,165
28,165
72,120
30,490
22,120
47,357
80,300
54,60
24,354
46,120
54,975
60,433
50,474
40,252
80,435
63,275
50,100
54,235
49,220
66,0
51,94
25,180
66,50
64,330
72,328
72,330
35,30
20,138
32,100
33,50
71,120
68,65
63,180
61,264
77,258
58,180
35,60
63,85
67,235
61,0
59,0
44,160
60,410
35,120
48,30
46,60
52,105
61,0
50,60
67,316
80,639
41,580
53,91
27,155
32,135
58,420
36,405
61,160
27,110
32,390
31,0
34,36
65,260
47,520
80,390
67,15
42,135
58,558
80,45
42,80
51,0
54,180
15,585
61,214
80,60
69,80
62,809
38,245
34,255
56,90
50,65
53,60
33,0
69,60
61,317
42,80
80,825
64,346
80,710
58,280
50,54
16,120
61,0
68,123
51,110
30,180
37,120
46,0
22,300
33,188
51,40
49,390
15,35
60,30
48,255
67,355
62,230
41,170
64,120
61,0
34,220
31,360
40,60
36,295
60,0
35,540
41,0
69,135
63,330
32,0
70,730
47,335
66,385
51,427
29,220
61,270
76,0
69,180
21,75
49,230
67,0
19,120
67,630
32,150
70,540
51,0
36,0
29,60
44,120
49,60
57,780
27,90
46,90
50,60
67,370
22,165
31,120
68,140
61,0
49,60
23,150
61,510
56,40
65,360
44,330
57,60
23,210
77,185
36,0
15,0
30,0
54,165
62,449
85,690
67,230
85,645
16,60
53,120
80,390
85,763
39,60
27,0
67,120
74,130
45,78
85,500
47,0
33,0
33,0
31,150
50,90
21,465
67,255
54,405
73,300
60,180
33,719
28,187
78,618
61,190
75,1060
42,120
62,110
56,0
16,155
70,60
41,70
15,240
70,190
28,255
85,415
28,0
48,179
62,310
57,240
69,205
76,473
17,0
45,0
50,150
47,0
17,150
22,135
40,124
80,285
74,884
85,180
52,330
20,187
62,242
60,0
63,455
55,375
31,0
85,405
69,400
53,695
40,0
71,370
16,0
51,270
60,575
29,0
57,0
44,245
33,150
37,0
29,190
57,60
26,395
85,0
54,180
52,2
32,235
27,180
53,120
32,0
26,330
31,120
30,28
41,105
45,35
39,0
56,150
69,0
17,28
18,0
68,120
32,0
71,0
85,460
53,300
32,0
33,30
25,180
16,745
72,503
45,0
65,270
56,129
57,0
37,90
65,0
64,175
32,0
17,60
33,0
34,40
34,80
85,60
49,60
78,300
40,450
56,258
46,30
60,0
53,20
39,440
75,180
61,60
67,330
38,270
49,344
49,0
29,0
67,257
30,0
85,0
77,0
50,150
37,300
37,210
29,330
85,85
39,60
42,0
27,60
66,510
52,1260
42,315
32,240
48,45
55,285
69,148
44,360
58,210
25,0
46,130
60,300
68,628
59,815
64,210
45,0
51,220
80,360
69,15
41,580
56,240
72,60
62,115
35,0
65,358
50,340
27,30
62,270
58,76
36,315
62,180
23,0
22,0
68,120
67,860
73,150
65,43
41,254
56,345
65,120
35,95
39,165
30,0
51,55
47,140
70,455
32,281
46,165
33,210
38,105
36,360
37,120
30,0
46,0
34,233
69,672
51,360
45,270
29,180
36,247
46,155
24,90
26,430
54,60
54,180
30,60
36,0
47,120
18,180
73,30
60,0
35,120
66,180
43,160
77,335
44,0
63,0
26,125
30,30
38,90
40,0
68,485
39,0
66,390
63,175
27,0
53,60
46,85
52,210
44,135
23,0
79,581
55,150
54,395
55,390
56,240
39,120
25,95
53,355
56,75
80,455
38,360
28,0
85,0
73,315
24,365
31,0
34,0
32,20
47,30
39,170
15,0
32,105
24,0
48,360
57,135
80,361
70,0
33,217
37,60
61,437
48,175
48,249
63,310
27,147
40,90
71,0
26,255
58,0
40,390
54,90
57,120
35,429
52,475
32,30
58,205
43,470
69,90
22,275
30,0
61,135
85,445
28,141
41,40
26,90
34,180
71,423
55,420
85,510
48,0
62,150
60,100
50,595
79,280
80,120
71,500
60,169
41,15
76,740
57,180
37,90
67,1050
52,180
34,120
68,30
51,700
45,120
80,310
39,180
36,20
85,320
15,0
72,55
73,240
64,983
26,110
67,0
61,500
85,255
65,210
35,140
57,180
33,0
30,185
30,0
70,421
24,430
32,530
16,140
61,0
29,461
44,480
43,110
35,20
47,215
42,240
65,60
71,445
74,1015
55,45
29,573
60,270
58,245
80,135
58,208
80,395
47,92
38,0
73,120
85,210
35,210
72,635
31,120
43,60
64,165
61,30
55,120
68,355
64,30
33,333
61,90
65,60
56,0
53,50
25,0
41,80
80,640
43,340
70,662
35,300
36,185
20,120
61,120
60,108
32,60
46,90
85,508
32,233
80,295
40,0
46,105
49,278
34,330
38,60
67,0
15,140
24,88
33,130
49,0
59,130
33,0
80,545
58,240
46,240
64,498
76,200
77,870
85,45
38,60
52,30
46,30
58,0
71,0
85,10
67,140
47,20
17,0
68,90
38,0
35,15
55,90
43,60
74,329
36,174
29,374
54,60
22,750
66,105
69,225
54,0
63,680
60,140
48,220
60,200
47,1010
32,0
53,330
85,0
46,0
41,90
42,0
64,0
26,30
46,660
51,120
67,276
42,290
63,210
43,0
37,90
19,0
37,120
17,215
68,73
18,215
72,360
37,87
45,216
79,65
36,135
67,50
50,480
72,360
77,445
48,140
74,360
54,0
54,240
61,205
43,0
75,338
67,195
35,585
59,300
32,100
20,375
69,480
77,440
30,525
85,125
54,0
31,135
31,320
40,60
59,270
30,180
31,167
26,120
48,30
64,192
19,0
54,60
57,450
53,60
46,155
45,0
31,0
72,748
50,120
27,40
28,120
41,0
29,0
37,0
80,60
59,0
75,200
63,65
31,80
64,150
66,165
65,182
15,0
39,30
73,254
66,147
59,70
59,300
24,40
52,180
31,0
70,265
76,45
51,500
37,60
80,225
16,0
73,110
29,60
21,0
59,50
77,590
28,90
17,30
30,0
28,231
80,645
60,70
55,0
55,345
50,120
60,865
46,20
57,199
45,345
38,120
73,310
54,220
57,315
39,277
59,375
56,330
57,115
50,480
45,490
38,0
52,165
57,104
43,73
33,20
55,180
59,273
37,80
45,0
35,60
43,160
63,0
26,0
24,0
20,404
63,185
46,177
60,180
78,665
26,20
64,300
77,0
37,0
23,120
79,0
38,910
18,0
50,0
35,356
66,975
47,210
37,0
60,90
53,60
16,0
63,110
36,300
78,285
44,508
48,233
61,870
60,145
53,105
28,192
58,440
39,0
70,290
57,165
55,245
58,325
59,369
40,120
15,0
65,60
59,195
28,105
67,240
47,445
35,0
64,0
63,390
62,480
38,0
16,180
51,90
28,30
36,120
46,30
52,60
41,0
70,205
42,419
51,455
50,30
22,145
21,60
85,300
54,200
55,135
58,277
66,270
29,0
50,120
34,183
36,60
55,0
25,0
42,0
34,120
28,140
61,20
35,430
63,50
80,330
78,635
34,0
59,245
32,120
63,260
58,240
30,90
18,28
66,50
31,165
71,120
28,0
47,0
44,0
51,120
68,658
55,222
65,416
26,200
46,120
27,60
21,60
50,0
32,30
52,155
71,360
48,185
75,303
34,135
17,246
60,60
31,0
50,475
35,345
67,240
65,335
31,60
39,40
16,35
44,173
58,60
58,33
74,360
66,150
21,180
34,30
35,230
42,10
52,120
49,0
80,300
36,120
78,155
58,800
44,25
49,180
67,120
67,335
36,333
48,100
43,0
18,180
31,260
31,240
65,690
36,180
32,0
37,120
28,60
37,335
80,300
36,83
32,30
59,150
27,165
74,415
33,0
61,900
27,60
51,0
37,45
41,0
48,155
27,60
73,38
78,0
45,0
65,630
36,68
66,0
35,100
46,210
32,345
33,0
67,110
18,0
56,45
54,170
79,180
62,120
68,537
31,335
33,215
54,0
69,180
66,35
64,105
78,259
58,120
50,267
51,0
62,420
48,240
49,185
51,375
73,180
46,0
26,350
34,40
59,478
76,430
46,150
36,235
77,280
67,120
80,0
36,435
16,180
45,69
17,90
64,885
77,190
33,0
66,400
85,435
63,120
40,0
77,182
71,660
54,165
58,0
47,210
34,0
33,55
80,0
70,240
28,560
50,368
59,378
15,0
32,0
35,110
73,0
47,240
25,550
69,330
39,60
70,0
70,300
29,60
62,141
16,0
32,60
64,360
15,0
60,250
17,540
53,60
56,500
31,0
26,30
33,229
49,250
85,300
68,297
43,230
41,90
71,161
85,455
36,0
36,185
46,85
38,30
57,430
42,313
56,30
75,959
69,320
62,0
71,150
44,35
72,150
85,345
22,95
45,0
85,410
37,568
21,0
85,235
38,189
40,60
52,170
78,270
32,120
59,170
37,0
36,0
56,165
41,0
56,255
57,190
62,510
17,115
39,195
45,195
39,285
72,150
65,375
15,230
57,240
36,190
33,135
70,561
68,320
36,365
47,60
20,285
26,120
53,0
36,180
18,195
15,390
56,45
61,120
46,0
16,740
53,0
57,175
22,0
21,0
73,0
85,60
64,470
66,140
42,180
60,285
58,465
17,90
63,270
53,0
35,0
26,120
74,79
54,195
33,165
69,330
42,60
38,240
39,183
37,60
70,390
36,120
46,0
58,365
26,225
50,15
52,140
32,225
32,0
80,120
28,0
30,405
36,223
44,240
49,65
27,155
59,90
30,37
34,175
31,303
72,0
80,800
42,200
30,0
60,0
76,0
27,90
31,15
33,0
57,360
71,261
44,280
77,240
85,260
65,440
62,934
67,60
51,270
36,125
51,60
78,180
65,0
29,160
50,435
16,0
63,135
34,0
42,0
61,720
34,0
80,506
17,0
85,210
67,300
50,0
37,0
61,85
61,93
35,170
56,0
38,0
27,494
34,0
51,120
28,440
36,150
51,157
30,120
64,292
27,0
62,247
19,340
77,605
80,120
31,0
52,460
72,120
29,90
26,0
49,0
63,645
27,400
35,0
67,335
34,0
33,145
45,33
41,0
32,73
54,743
36,0
71,380
23,30
48,115
85,190
28,180
52,170
39,120
55,0
57,210
72,10
27,140
85,390
56,240
39,65
68,0
29,60
70,303
50,0
34,70
25,60
61,145
50,150
17,0
48,210
69,310
49,0
52,0
32,92
49,60
78,205
75,120
43,90
58,358
18,330
37,155
57,120
49,0
32,120
38,45
27,270
55,120
27,0
43,183
23,25
33,45
26,180
64,255
60,180
69,305
62,0
34,45
66,795
40,150
46,90
85,90
85,145
73,283
31,0
34,0
72,0
36,100
30,60
57,315
55,160
59,740
39,105
33,0
30,155
74,342
74,485
28,110
80,45
31,45
44,0
73,329
55,180
49,0
36,120
34,0
38,0
78,215
58,315
67,522
57,0
41,40
85,475
44,310
53,0
85,180
32,45
28,105
74,607
54,306
72,245
33,0
78,70
80,280
60,90
62,90
53,306
39,305
70,751
58,213
71,90
85,255
51,40
72,120
74,568
50,75
43,330
24,0
31,300
18,168
30,37
85,390
54,360
56,0
18,0
44,0
45,136
37,245
70,595
16,40
45,30
36,155
29,0
71,90
15,0
25,60
67,404
72,569
51,345
21,295
44,215
53,45
15,150
41,92
54,130
45,0
51,235
59,90
80,180
23,120
27,0
68,305
46,0
29,0
36,0
46,0
27,240
48,180
33,255
61,0
25,60
36,180
15,450
61,210
55,587
57,295
61,487
34,125
43,280
44,690
57,580
55,60
38,0
38,60
30,130
51,45
39,0
38,315
63,115
57,115
53,30
85,390
37,190
54,242
63,120
53,0
31,120
52,870
49,0
42,0
79,200
42,105
58,150
31,90
49,240
79,615
56,105
15,80
78,250
56,150
28,355
60,320
48,153
40,0
62,120
31,270
58,0
73,610
37,70
37,265
60,140
15,0
28,665
39,115
63,240
15,0
73,150
37,0
22,120
42,0
61,105
25,45
17,240
61,200
29,100
69,180
27,60
34,150
42,0
20,0
40,0
85,714
45,90
55,715
50,400
48,90
65,138
48,150
70,220
17,0
63,570
26,45
19,60
39,70
44,20
58,405
42,100
27,60
44,180
20,0
59,555
74,120
73,390
58,195
30,60
46,220
49,240
20,60
57,690
73,90
39,60
61,210
58,105
70,330
62,432
35,186
62,129
37,0
19,420
16,0
20,0
36,0
69,615
70,400
69,150
33,120
44,310
63,165
27,0
34,248
53,120
41,50
46,180
64,0
56,0
45,150
70,193
32,30
30,60
30,30
30,60
45,30
48,0
26,0
60,505
28,90
58,120
50,0
32,345
41,120
32,180
34,120
72,0
28,139
64,0
37,215
37,0
19,120
80,379
77,240
85,410
47,0
71,720
21,44
45,0
20,90
48,110
31,90
47,510
19,120
40,120
80,150
55,60
30,90
40,285
44,823
54,120
22,20
55,0
60,210
62,80
72,90
68,120
69,120
57,690
20,60
31,0
44,10
46,95
29,45
32,0
59,1040
23,350
48,50
75,145
42,0
52,95
60,275
49,0
79,270
70,240
46,90
34,60
36,355
43,20
18,120
67,120
56,60
57,530
66,0
35,240
39,161
43,275
41,60
66,0
51,120
55,0
55,360
75,15
28,110
56,810
47,360
27,0
68,0
50,260
63,145
68,455
80,0
62,120
42,180
18,0
37,60
48,0
42,100
50,0
26,45
59,594
59,0
31,205
37,190
54,180
66,90
72,170
45,180
59,60
54,410
63,60
18,0
46,210
60,154
47,390
43,0
34,190
16,360
20,180
34,10
52,94
71,340
62,255
53,147
28,180
22,60
54,95
74,120
31,180
67,426
40,120
21,420
66,375
16,0
44,720
70,0
70,60
71,90
66,240
73,235
62,120
74,335
55,150
52,60
36,0
43,120
52,60
23,0
74,120
55,958
38,420
65,210
42,105
61,0
37,240
47,60
55,65
54,160
24,0
41,240
35,360
45,185
15,95
40,270
30,120
50,209
52,0
66,240
42,90
35,90
80,255
61,678
80,229
46,60
38,420
76,263
35,270
54,175
36,120
63,330
31,495
15,0
17,0
79,240
56,0
28,60
36,172
64,575
47,110
58,275
35,90
62,240
54,392
32,240
45,0
31,180
61,0
67,115
43,120
64,0
15,120
44,45
41,60
22,145
34,30
85,745
23,60
48,60
51,340
55,0
61,210
29,428
28,134
17,195
41,30
32,0
34,133
67,705
34,100
59,0
25,248
75,140
67,303
69,230
33,75
54,349
29,105
42,150
80,360
18,0
61,430
33,305
66,5
64,0
80,230
24,198
34,60
39,0
30,105
85,45
71,240
60,420
47,420
36,175
40,0
52,165
65,250
39,135
67,762
34,0
19,0
48,240
71,0
51,730
50,370
37,265
34,0
31,30
56,150
57,120
75,240
85,240
34,60
17,0
80,30
60,0
67,0
65,6
46,0
66,552
44,225
41,15
49,60
42,235
85,530
34,180
63,320
69,385
38,120
85,150
60,305
80,515
37,235
63,0
57,630
55,0
73,0
63,705
85,478
40,255
20,0
36,0
32,0
22,0
85,0
55,214
39,120
30,165
40,60
63,240
50,0
16,240
40,0
59,110
35,190
85,80
80,56
78,0
33,0
69,510
72,71
55,210
57,210
72,105
41,0
27,135
37,68
39,100
48,935
45,300
58,0
72,188
43,0
42,85
33,45
22,165
68,385
52,60
46,120
79,382
27,180
39,60
26,125
15,90
30,0
56,470
42,0
29,115
59,250
58,0
18,385
43,135
40,150
70,447
52,720
41,60
48,75
22,235
54,0
44,0
28,90
39,90
59,585
40,0
49,210
51,300
45,0
70,815
59,100
80,285
56,45
85,380
42,428
18,210
68,60
30,60
38,0
65,119
35,120
72,585
47,25
49,340
47,120
43,0
45,0
31,390
85,452
77,60
56,328
25,365
27,260
45,360
52,532
85,300
36,135
80,0
40,405
16,290
80,0
45,60
36,0
57,490
31,60
55,270
16,104
55,30
80,160
50,0
31,0
51,43
73,570
36,30
35,165
35,0
16,0
44,180
32,71
44,90
55,165
31,90
80,270
24,120
22,470
26,510
35,192
44,285
49,355
65,0
47,0
60,245
70,180
36,270
71,75
26,120
64,235
59,20
24,300
64,265
37,340
58,660
58,645
38,60
58,178
36,50
80,0
72,310
17,0
60,315
40,105
34,0
54,0
50,525
35,180
58,0
24,300
75,300
39,0
58,0
61,240
31,0
53,409
76,510
85,230
60,270
41,0
23,135
40,450
48,240
34,120
22,379
28,120
58,120
36,0
62,160
56,205
59,90
38,120
85,870
16,0
44,60
69,0
30,0
33,0
36,420
49,210
40,20
73,220
51,0
73,320
64,60
65,570
53,317
47,90
40,255
69,470
64,270
32,131
53,167
61,187
38,0
80,360
63,209
37,225
70,90
49,120
29,704
30,195
41,120
35,105
44,90
59,118
50,0
62,120
48,0
26,0
47,0
69,265
26,240
80,390
64,465
23,283
80,180
62,183
68,310
37,195
59,180
40,90
67,0
69,130
73,120
66,75
24,59
49,0
26,140
38,165
58,90
80,165
60,195
80,120
60,0
42,110
65,0
45,90
65,90
22,0
68,195
33,0
15,90
59,205
37,0
23,161
30,120
27,0
66,0
54,0
53,205
41,243
71,240
27,363
48,0
39,118
35,186
54,380
57,30
60,331
50,290
68,150
64,280
34,195
30,185
39,0
85,180
74,325
59,0
18,215
48,0
37,60
46,0
17,260
62,195
24,155
64,155
75,422
51,10
68,30
43,150
31,100
72,506
85,167
59,420
48,0
47,145
69,765
54,119
51,0
51,420
28,180
78,180
77,100
52,0
33,0
85,395
51,60
45,90
49,330
85,600
67,210
85,0
56,195
41,0
60,225
74,165
71,210
18,120
29,120
35,60
64,0
22,390
85,520
53,135
26,120
26,0
80,115
60,15
49,60
16,285
62,130
46,75
47,0
54,230
42,5
51,210
35,0
38,225
35,120
80,615
57,580
38,240
35,30
44,120
29,30
56,60
50,600
47,360
85,460
51,420
55,120
36,60
56,270
41,205
70,20
57,150
43,70
24,120
16,225
80,240
31,45
43,60
76,619
64,300
72,160
76,360
51,0
26,180
80,345
59,30
37,0
70,285
55,75
79,340
85,100
46,0
50,165
68,300
35,0
53,90
69,320
61,370
43,45
22,240
58,0
38,0
41,0
41,0
62,40
16,641
55,605
30,150
41,0
69,245
76,5
57,207
80,165
75,245
23,0
67,460
35,30
33,169
50,240
33,0
70,133
53,90
74,435
55,0
55,60
39,168
27,250
53,285
85,330
37,0
65,165
33,110
52,300
73,670
85,600
43,315
49,120
36,450
64,105
36,185
58,480
16,60
21,170
28,99
30,150
27,260
38,120
79,85
64,300
19,90
23,275
33,60
66,360
55,720
61,245
17,195
75,375
52,170
79,500
39,200
64,120
36,270
67,660
37,0
27,420
60,330
77,478
47,120
17,0
43,180
41,60
34,155
35,30
47,268
59,480
45,275
48,30
75,220
16,15
62,430
23,0
41,60
45,0
63,30
52,60
70,150
48,30
72,377
18,30
58,120
69,340
18,33
36,0
80,540
32,145
64,180
65,285
33,0
38,250
68,300
50,245
52,121
22,0
